79 dev Id: 0e0fbf83d9c789cbc21526bafead2bca | Hex Buffer: 060001092002bbefbb4af7bb157abe5fb9a72651cda8e6a342fdb8b663 | Primer Entero: 151060486 
80 dev Id: 94674c7434f23d22e383adb9a9d4a212 | Hex Buffer: 060001092022f392d3c3a7a3c1b538b46a65d6de03a2b5b52f2bdef184 | Primer Entero: 151060486 
82 dev Id: e139d60e9e7ac7669e0ef9d1ac6a8c80 | Hex Buffer: 4c00160800d92b13e03f826a | Primer Entero: 135659596 
83 dev Id: 86504d25d3bad6ef6822c45ee7812908 | Hex Buffer: 75004204012067190d0000014100000000000000000000000000 | Primer Entero: 71434357 
84 dev Id: e32b1b2949b716ee8916568700bcb0b1 | Hex Buffer: 4c00090813060a6d44de1b58160800f8c8d81f4ceafd | Primer Entero: 134807628 
85 dev Id: 72545e019d5f6f50a831f2663818e493 | Hex Buffer: 0600010920029a4cb7b19a06b6894c990efb1f4cf29225e46941955d2c | Primer Entero: 151060486 
86 dev Id: ff3eec055fdb6819a71b00c865ed4507 | Hex Buffer: 4c00160800b3bd2822befcdb | Primer Entero: 135659596 
87 dev Id: c304238530799a25c4656f6b3f87b067 | Hex Buffer: 4c0010052098b96ae5 | Primer Entero: 84934732 
81 dev Id: b495e5e6fb2ad099dc0ec5728ed1be87 | Hex Buffer: 4c000908130a0a6d441b1b58160800529251e494cb0d | Primer Entero: 134807628 
88 dev Id: be505b01bef2e3fe5634b6eac21d4173 | Hex Buffer: 4c0010053318c30815 | Primer Entero: 84934732 
89 dev Id: b01b12204a254a0dd547174f2acd8614 | Hex Buffer: 4c00090813260a6d45041b581608009c0ce1c247a6ce | Primer Entero: 134807628 
90 dev Id: 1731012022aabcf0b6ed0240c6e1b146 | Hex Buffer: 4c0016080077ff7afe30a736 | Primer Entero: 135659596 
91 dev Id: 482b62de05a78e320ae30afbab98cba4 | Hex Buffer: 060001092022c9180f2acd36ad8fcffebafe39dfa257a6b61616640080 | Primer Entero: 151060486 
93 dev Id: d63be5687732625fa7dc3b11dd1701ca | Hex Buffer: 4c001007351f6aaa3f7e28 | Primer Entero: 118489164 
92 dev Id: 01d39759bbf47c0670cdcba3aaab25fe | Hex Buffer: 06000109202271f740cdf80a4c939779073f24a12c0a5bfbe7545e85d6 | Primer Entero: 151060486 
94 dev Id: f61c6662adc5cceef51c16212b20051c | Hex Buffer: 4c000c0e00e226229706483dd0ddb11d66791006441d18040018 | Primer Entero: 235667532 
95 dev Id: 90205d4a4a96f6cd086ef1bb71996096 | Hex Buffer: 4c00160800ca8f87e367f847 | Primer Entero: 135659596 
96 dev Id: 5e491f46e623276129425c4b1d2c6e88 | Hex Buffer: 4c0010052e183f7632 | Primer Entero: 84934732 
97 dev Id: 66569f6e1c402e856a1bebe4e9d05510 | Hex Buffer: 0600010f20229ff7576147a53560f477566d6fdbb88906f0ef74b7806c | Primer Entero: 251723782 
98 dev Id: 290a9968dc7dd684e5b8f0f2c7e39d6f | Hex Buffer: 060001092022bb92beb95ea8dd9c183f026c267f6069ae4e9165bdd574 | Primer Entero: 151060486 
99 dev Id: 5ea55bf28c6a1e2fd319d7ca257933d8 | Hex Buffer: 4c0010063e1ea9cbafff | Primer Entero: 101711948 
100 dev Id: 9c59ab00f2812258f54694f276780266 | Hex Buffer: 0600010920224bbc30a39f0e235eb69538e6f591357b197b8620f0cc62 | Primer Entero: 151060486 
101 dev Id: 453ff4dc570daab59f542900d3694466 | Hex Buffer: 4c00160800af9d33d868d988 | Primer Entero: 135659596 
102 dev Id: 57b750b61da3e5fcbe3b1ecfbbd44c3d | Hex Buffer: 4c001006461de293ec28 | Primer Entero: 101711948 
104 dev Id: afbfbe96237b3493e26140f47297389f | Hex Buffer: 4c000c0e083272299ec457b245e976ba9dba1006481de8ba0e18 | Primer Entero: 235667532 
103 dev Id: 316466090d575bb4d90d684208974873 | Hex Buffer: 4c00160800e8041c650d68fd | Primer Entero: 135659596 
105 dev Id: fc4af819b717f2d4963b91109d5eb00a | Hex Buffer: 4c001006071a3f46a53a | Primer Entero: 101711948 
106 dev Id: fa4b727019fc31993018f78d313ff7ca | Hex Buffer: 060001092022114c9e504074be3c52040958172ec58fa6e6d9e3b53049 | Primer Entero: 151060486 
109 dev Id: 9b32facf5a8682d7e276749d208868bb | Hex Buffer: 06000109202274f297cc7c4a492ee5e375e069dd9dc80a12236ca9a6ce | Primer Entero: 151060486 
107 dev Id: 627ca3e7fe7f31a851668358b1ddd1d7 | Hex Buffer: 4c00160800bc7b9b053f8143 | Primer Entero: 135659596 
108 dev Id: 0ea4d7ec3d34df4a0b3903d03941496d | Hex Buffer: 4c000a0412909bc81608004a909bc8d5c966 | Primer Entero: 67764300 
110 dev Id: c50b459641e3368562e31f24c7bfa64e | Hex Buffer: 4c0010063d1edaecf42c | Primer Entero: 101711948 
114 dev Id: 290a9968dc7dd684e5b8f0f2c7e39d6f | Hex Buffer: 060001092022bb92beb95ea8dd9c183f026c267f6069ae4e9165bdd574 | Primer Entero: 151060486 
111 dev Id: 482b62de05a78e320ae30afbab98cba4 | Hex Buffer: 060001092022c9180f2acd36ad8fcffebafe39dfa257a6b61616640080 | Primer Entero: 151060486 
112 dev Id: bee580e57de5d9eb8ed5526be8838996 | Hex Buffer: 4c00160800d1c5c937a39c94 | Primer Entero: 135659596 
118 dev Id: debdc7b07dbb17cf33ab1702b5d41bf5 | Hex Buffer: 4c0010050398924aad | Primer Entero: 84934732 
113 dev Id: 7e58d14e187995e4f752c395fd88bebd | Hex Buffer: 4c001006421d1db37878 | Primer Entero: 101711948 
116 dev Id: 033b2a99add6ba100ce8e06f2f7f155c | Hex Buffer: 4c0010050b98fa43cb | Primer Entero: 84934732 
117 dev Id: e12000d33f3b7ecadc89bb09f3a0b731 | Hex Buffer: 060001092022203378f50e384065b1554b494cce75271fb6413def82da | Primer Entero: 151060486 
115 dev Id: e1998ea2b46208cc56f0c47c700a804e | Hex Buffer: 4c001006411d2bfcc208 | Primer Entero: 101711948 
119 dev Id: c1f8373c7dccf70232f741b60e87ae0b | Hex Buffer: 4c00090603040a09c953 | Primer Entero: 101253196 
120 dev Id: 94674c7434f23d22e383adb9a9d4a212 | Hex Buffer: 060001092022f392d3c3a7a3c1b538b46a65d6de03a2b5b52f2bdef184 | Primer Entero: 151060486 
121 dev Id: 4420898a12b78903b98e70a18c49a390 | Hex Buffer: 4c00090813e90a6d45181b58160800d30b7bc89325cf | Primer Entero: 134807628 
122 dev Id: f49ed0002009824048aaf612ca3f9b31 | Hex Buffer: 4c00160800f262c6893ee28f | Primer Entero: 135659596 
123 dev Id: 219e200132f1eb6e546dca15df90cec1 | Hex Buffer: 0600010f2022ac41a59deaa9c98fc71ced17e7db628f07de7be40b3fb2 | Primer Entero: 251723782 
124 dev Id: 0e0fbf83d9c789cbc21526bafead2bca | Hex Buffer: 060001092002bbefbb4af7bb157abe5fb9a72651cda8e6a342fdb8b663 | Primer Entero: 151060486 
125 dev Id: 6f9dfd705c5f085189daed8f64f75453 | Hex Buffer: 4c00160800420d784fe11ebb | Primer Entero: 135659596 
126 dev Id: 118103904506c8bdbb1928389eee2300 | Hex Buffer: 4c0012020003 | Primer Entero: 34734156 
127 dev Id: 118103904506c8bdbb1928389eee2300 | Hex Buffer: 4c0012020003 | Primer Entero: 34734156 
130 dev Id: 748986b250e3792fe5dade1b8e6b7648 | Hex Buffer: 4c00160800054143752b76fe | Primer Entero: 135659596 
129 dev Id: fa4b727019fc31993018f78d313ff7ca | Hex Buffer: 060001092022114c9e504074be3c52040958172ec58fa6e6d9e3b53049 | Primer Entero: 151060486 
128 dev Id: 1b0e30d394ddbd0a4af76610ae5a81c7 | Hex Buffer: 4c000908130c0a6d44cc1b58160800cea41b1277cfb2 | Primer Entero: 134807628 
131 dev Id: bb65819de8b029228d6a164ce3b2cec2 | Hex Buffer: 4c001219003f4bbef4ae787acc088f70725d8dd1a339b0960b0df00300 | Primer Entero: 420610124 
132 dev Id: f77995bc835330765bc029175dde33ba | Hex Buffer: 0600010920229784585659ce284444aad3928e5943c8a9f948b7948155 | Primer Entero: 151060486 
133 dev Id: 86eed3bb6553100d5695d78719882f4e | Hex Buffer: 06000109200275bae98528260476bf4ba5f47c018bbcbe52ec38ad1c5c | Primer Entero: 151060486 
134 dev Id: 882436693acb9902d2b87c40ec0361a2 | Hex Buffer: 4c0016080036c291bb5352d3 | Primer Entero: 135659596 
135 dev Id: dd4f982f7aa5590009147137c109a720 | Hex Buffer: 060001092022628683f3c0e61470c7ba61faedb4e20a49b11163ae9818 | Primer Entero: 151060486 
136 dev Id: 5c8c77b42df94c1c5ee10ea39855d63e | Hex Buffer: 4c001005191c753ff4 | Primer Entero: 84934732 
138 dev Id: fcd7a48912a418a98257e71eb1d8d6a3 | Hex Buffer: 4c00090813020a09ca5c1b58160800613e9a3f76ffc6 | Primer Entero: 134807628 
139 dev Id: ecfd5ab521f660862fcf39918781431d | Hex Buffer: 060001092022d645187a029f7b8962a6586abad6df9132ffb4ae084029 | Primer Entero: 151060486 
141 dev Id: e12000d33f3b7ecadc89bb09f3a0b731 | Hex Buffer: 060001092022203378f50e384065b1554b494cce75271fb6413def82da | Primer Entero: 151060486 
140 dev Id: 24f598f7a4e1bf9dddf9ef77cc0b6d13 | Hex Buffer: 4c0007190113200baa8f010005f91f247d99b78b8892850d86f946bfb4 | Primer Entero: 419889228 
143 dev Id: e3001c370ee143ca5463345c5271b522 | Hex Buffer: 06000109202237ad788546d10b6c48d111b94ce4c2388454da00c363c4 | Primer Entero: 151060486 
142 dev Id: d64c84be34086666428162a46d7ed61f | Hex Buffer: undefined | Primer Entero: undefined 
144 dev Id: 2532684dbf10b2a5e633bb9f4b2630a0 | Hex Buffer: 0600010920220d4cfb6332f8b02334f087a5e7455816a04dda528d92d7 | Primer Entero: 151060486 
137 dev Id: 6163d8e4b167d0f8373c9a21087e1b9e | Hex Buffer: 4c001608001d9a38b4cb71b4 | Primer Entero: 135659596 
146 dev Id: 290a9968dc7dd684e5b8f0f2c7e39d6f | Hex Buffer: 060001092022bb92beb95ea8dd9c183f026c267f6069ae4e9165bdd574 | Primer Entero: 151060486 
148 dev Id: ce52172e479b961cacfb2a985a2645a3 | Hex Buffer: undefined | Primer Entero: undefined 
149 dev Id: fd4e8b70879d37d0a3562ea82edc59b6 | Hex Buffer: 4c0010060c1dae2f0938 | Primer Entero: 101711948 
147 dev Id: 8e65ce7d48c1a28e8bb52f7658f96954 | Hex Buffer: 4c000908130d0a6d44f91b58160800b3848501bac93a | Primer Entero: 134807628 
145 dev Id: 0029d7b26329f48cc52ee670cd2d06a5 | Hex Buffer: 4c000c0e00e5ab3522747c6ff0cb952a3e4b10064d1d18967758 | Primer Entero: 235667532 
150 dev Id: 630bec5db5d7d235231cca2f1bbe5c87 | Hex Buffer: undefined | Primer Entero: undefined 
151 dev Id: d1a9654744b0df4b6ef2a6023dc77b0c | Hex Buffer: 4c001007331f840dc37608 | Primer Entero: 118489164 
152 dev Id: 8ee9a40e1480506da71250c477c0d702 | Hex Buffer: 4c000c0e08b1143c123701723c2dbc377a9e1006461d9f65a078 | Primer Entero: 235667532 
154 dev Id: 13e685ecc2c405aaf09c89954a9ead40 | Hex Buffer: undefined | Primer Entero: undefined 
153 dev Id: 5fb546dd38e5f70e19629059096df162 | Hex Buffer: 4c001006451da069ac68 | Primer Entero: 101711948 
155 dev Id: dd79a92014ccbe2193c25201fc82a2ba | Hex Buffer: 4c0010064119aaac3928 | Primer Entero: 101711948 
156 dev Id: 243ddb68e49a49a61afa3cda03f8d8fb | Hex Buffer: 4c0016080030baae57a53b70 | Primer Entero: 135659596 
159 dev Id: b92de959da9481652352b54dcb574998 | Hex Buffer: 0600010920229973cd7ce1adf57aa7acbd5c42dd34fc7d44fccd7b3990 | Primer Entero: 151060486 
157 dev Id: 74b52fc050fb18ab2db7f1e82c43dbfa | Hex Buffer: undefined | Primer Entero: undefined 
162 dev Id: 205d5ab8fa1e390897ce7cb6ad8334b2 | Hex Buffer: 4c000908134e0a6d44aa1b58 | Primer Entero: 134807628 
158 dev Id: 32a11d18b9d82d77916fc76b5fc6976b | Hex Buffer: 4c0010064119aaac3928 | Primer Entero: 101711948 
161 dev Id: 6f9dfd705c5f085189daed8f64f75453 | Hex Buffer: 4c00160800420d784fe11ebb | Primer Entero: 135659596 
163 dev Id: 5c99c02fdb74d9839e7c6f6689895321 | Hex Buffer: 06000109212a5dcbc1c5f88c572d524548414b4a2d4a565034 | Primer Entero: 151060486 
164 dev Id: a3e0ad0d8eeb896106deeea046b9bd10 | Hex Buffer: 4c000c0e00d936deafc6b84a51a419b9628a10064b1dca692d18 | Primer Entero: 235667532 
160 dev Id: 20efa9034aa3231cac50f5d3216f4c02 | Hex Buffer: 4c0012020001 | Primer Entero: 34734156 
165 dev Id: a4ad21323ce92b530441d250303f5bfb | Hex Buffer: 4c00090813320a6d44771b58160800610ff280ba872f | Primer Entero: 134807628 
166 dev Id: ce52172e479b961cacfb2a985a2645a3 | Hex Buffer: undefined | Primer Entero: undefined 
168 dev Id: c73087a5e54ee4c4f49102b6b3f5a312 | Hex Buffer: 4c0010073c1f6fcb262d08 | Primer Entero: 118489164 
169 dev Id: 290a9968dc7dd684e5b8f0f2c7e39d6f | Hex Buffer: 060001092022bb92beb95ea8dd9c183f026c267f6069ae4e9165bdd574 | Primer Entero: 151060486 
170 dev Id: e663f7346791cdc10155b512c4da7988 | Hex Buffer: 4c001006421d1db37878 | Primer Entero: 101711948 
167 dev Id: 1b0e30d394ddbd0a4af76610ae5a81c7 | Hex Buffer: 4c000908130c0a6d44cc1b58160800cea41b1277cfb2 | Primer Entero: 134807628 
171 dev Id: 90205d4a4a96f6cd086ef1bb71996096 | Hex Buffer: 4c00160800ca8f87e367f847 | Primer Entero: 135659596 
172 dev Id: 94674c7434f23d22e383adb9a9d4a212 | Hex Buffer: 060001092022f392d3c3a7a3c1b538b46a65d6de03a2b5b52f2bdef184 | Primer Entero: 151060486 
173 dev Id: ba11e585352577a18f5b17372b95ae4d | Hex Buffer: 4c00090813150a6d446b1b58160800d440d0325e8715 | Primer Entero: 134807628 
174 dev Id: 1394b4cfcd4e8a7bd1207b84b66bb46c | Hex Buffer: 4c00160800382b9aec053dbc | Primer Entero: 135659596 
175 dev Id: 8e65ce7d48c1a28e8bb52f7658f96954 | Hex Buffer: 4c000908130d0a6d44f91b58160800b3848501bac93a | Primer Entero: 134807628 
176 dev Id: 0fb4aa41752ceddd4ee6a37438cef0a4 | Hex Buffer: 4c0010052d98a905c7 | Primer Entero: 84934732 
177 dev Id: dd4f982f7aa5590009147137c109a720 | Hex Buffer: 060001092022628683f3c0e61470c7ba61faedb4e20a49b11163ae9818 | Primer Entero: 151060486 
178 dev Id: 5125791a4fd3bc851f7f33c838cbc75f | Hex Buffer: 4c00160800652eb8c9f5123d | Primer Entero: 135659596 
179 dev Id: c7ae2b4c942df26680f90498a5081cb1 | Hex Buffer: undefined | Primer Entero: undefined 
180 dev Id: 90838132fbab0467f0a295a28ce056f5 | Hex Buffer: 4c00090813080a6d45261b581608002b4a22d35840fc | Primer Entero: 134807628 
184 dev Id: fb57f0c8823332f3b57ac7229d592b01 | Hex Buffer: 4c0010073e1ff7a6a3e428 | Primer Entero: 118489164 
185 dev Id: 8160a6f38b93e1bef4b51907574c7cfc | Hex Buffer: 4c000908130f0a6d44d61b58160800364e0f0a3453e8 | Primer Entero: 134807628 
186 dev Id: 117fc32dcdd6d042af69c05f897a7dc6 | Hex Buffer: 4c0010060c196261a178 | Primer Entero: 101711948 
181 dev Id: fb946cdfe2461de5fd594a8b86a28a6b | Hex Buffer: 4c0010064f1d03087908 | Primer Entero: 101711948 
187 dev Id: a1e1702d477e74ee6e6788b4ea7605fe | Hex Buffer: undefined | Primer Entero: undefined 
183 dev Id: e12000d33f3b7ecadc89bb09f3a0b731 | Hex Buffer: 060001092022203378f50e384065b1554b494cce75271fb6413def82da | Primer Entero: 151060486 
188 dev Id: a1e1702d477e74ee6e6788b4ea7605fe | Hex Buffer: undefined | Primer Entero: undefined 
190 dev Id: 8c4e20f128d65fd83e1f0e61488935d6 | Hex Buffer: 4c0010064d1d9e5c8f08 | Primer Entero: 101711948 
191 dev Id: 3d85c1964e4a32356a9ef9f7b6e36e8c | Hex Buffer: 4c000908130d0a6d44931b58160800ec771d893af71b | Primer Entero: 134807628 
192 dev Id: 8ba8f119aa2f5713d230251aa05aee60 | Hex Buffer: 4c0010050098cd2d99 | Primer Entero: 84934732 
189 dev Id: 54a7cb00e74933271329fc5bedc98e8b | Hex Buffer: 4c0010053b1c252a79 | Primer Entero: 84934732 
194 dev Id: e81d28bebb2e3588dbfdcc857347e0e1 | Hex Buffer: 4c0010073a1f058eaff858 | Primer Entero: 118489164 
196 dev Id: 5f821408a6b5801195fe2f49c98ea9a3 | Hex Buffer: 4c001006711edad70a0a | Primer Entero: 101711948 
182 dev Id: f77995bc835330765bc029175dde33ba | Hex Buffer: 0600010920229784585659ce284444aad3928e5943c8a9f948b7948155 | Primer Entero: 151060486 
197 dev Id: 2532684dbf10b2a5e633bb9f4b2630a0 | Hex Buffer: 0600010920220d4cfb6332f8b02334f087a5e7455816a04dda528d92d7 | Primer Entero: 151060486 
193 dev Id: 0895f3cbf1106ed19d9cbd8000e0420f | Hex Buffer: 0600010920222f8735b245c6da72d68be5e6f59723d6c7b13d8201c171 | Primer Entero: 151060486 
198 dev Id: 48e609ae9ebbddc5049516c46aabcfa4 | Hex Buffer: 4c001005491cb770b9 | Primer Entero: 84934732 
195 dev Id: f26c6ebfacc22ff059bd64b424d8185d | Hex Buffer: 4c00160800e02922b2e1b7cf | Primer Entero: 135659596 
199 dev Id: 243ddb68e49a49a61afa3cda03f8d8fb | Hex Buffer: 4c0016080030baae57a53b70 | Primer Entero: 135659596 
202 dev Id: 90205d4a4a96f6cd086ef1bb71996096 | Hex Buffer: 4c00160800ca8f87e367f847 | Primer Entero: 135659596 
204 dev Id: 72545e019d5f6f50a831f2663818e493 | Hex Buffer: 0600010920029a4cb7b19a06b6894c990efb1f4cf29225e46941955d2c | Primer Entero: 151060486 
200 dev Id: 2f57933f22db7386622c4d0fddae2273 | Hex Buffer: 4c001006341e3c038776 | Primer Entero: 101711948 
206 dev Id: 0ea4d7ec3d34df4a0b3903d03941496d | Hex Buffer: 4c000a0412909bc81608004a909bc8d5c966 | Primer Entero: 67764300 
203 dev Id: 453ff4dc570daab59f542900d3694466 | Hex Buffer: 4c00160800af9d33d868d988 | Primer Entero: 135659596 
207 dev Id: 4420898a12b78903b98e70a18c49a390 | Hex Buffer: 4c00090813e90a6d45181b58160800d30b7bc89325cf | Primer Entero: 134807628 
208 dev Id: 28e9c84d1dce5e5bdb7d1e38888c7dfc | Hex Buffer: 4c0016080093429dc8020fe1 | Primer Entero: 135659596 
201 dev Id: eb26af2573b5237144aa0b426b2e97b3 | Hex Buffer: 4c001006411d2bfcc208 | Primer Entero: 101711948 
205 dev Id: f0105f089e0bd0efd71c6cb51c99d3a4 | Hex Buffer: 4c00160800d2e2bd1dd36acc | Primer Entero: 135659596 
209 dev Id: 482b62de05a78e320ae30afbab98cba4 | Hex Buffer: 060001092022c9180f2acd36ad8fcffebafe39dfa257a6b61616640080 | Primer Entero: 151060486 
210 dev Id: 98d318beb54f94b3ae3f45cded29fc9d | Hex Buffer: 06000109200243900abcd68b26a1e8c58ca8b21e34317d66af2fc43604 | Primer Entero: 151060486 
211 dev Id: f6c7ccf973b6c061603651005707921a | Hex Buffer: 4c0010050918a27fb8 | Primer Entero: 84934732 
212 dev Id: b0f888f6ee938534da817ed264018a58 | Hex Buffer: 0600010920227a1b69e4273583e5e3f69246347e7ced786931c4ba5b5d | Primer Entero: 151060486 
215 dev Id: a938c2255868bb13d8f5bde2f8d96a34 | Hex Buffer: 4c0012020003 | Primer Entero: 34734156 
214 dev Id: fa4b727019fc31993018f78d313ff7ca | Hex Buffer: 060001092022114c9e504074be3c52040958172ec58fa6e6d9e3b53049 | Primer Entero: 151060486 
213 dev Id: 9c7383382fb7b034a196fb5b5d86e46a | Hex Buffer: 4c0010062d1eda49e3e1 | Primer Entero: 101711948 
218 dev Id: f26c6ebfacc22ff059bd64b424d8185d | Hex Buffer: 4c00160800e02922b2e1b7cf | Primer Entero: 135659596 
216 dev Id: c46d7c5de0208379de76ccfb0932d442 | Hex Buffer: 4c000908131e0a6d44af1b581608009d924297b1e851 | Primer Entero: 134807628 
217 dev Id: 3d85c1964e4a32356a9ef9f7b6e36e8c | Hex Buffer: 4c000908130d0a6d44931b58160800ec771d893af71b | Primer Entero: 134807628 
219 dev Id: 984b69a46fb42d76cec26b960a730c9a | Hex Buffer: 0600010920221330189b84c052e7bdb9d9c5462e385a92ff89d71dba6d | Primer Entero: 151060486 
220 dev Id: d83b297526127bcc60809a0f535abf3c | Hex Buffer: 4c001006381e47f3a20a | Primer Entero: 101711948 
222 dev Id: 7ba1758c60f54db0dd2d606f79fac9f5 | Hex Buffer: 060001092002773a8408aa6e3481f03f74a83a8a9d0ea7674d7a0a5448 | Primer Entero: 151060486 
221 dev Id: 9fdf18674d40c9cd5e1c73d114a57c80 | Hex Buffer: 4c00100528984457fa | Primer Entero: 84934732 
223 dev Id: 65c0d19e4d8467d879fd36e254dc5a8e | Hex Buffer: 4c0012020000 | Primer Entero: 34734156 
224 dev Id: b92de959da9481652352b54dcb574998 | Hex Buffer: 0600010920229973cd7ce1adf57aa7acbd5c42dd34fc7d44fccd7b3990 | Primer Entero: 151060486 
225 dev Id: 527ad0bd5502d2afe6502a99c8908b5e | Hex Buffer: 4c00090813040a6d447c1b5816080091eff60101e1d3 | Primer Entero: 134807628 
226 dev Id: a4be1de556c054f5c8e5288a1816d00a | Hex Buffer: 4c0010064e1d79800258 | Primer Entero: 101711948 
228 dev Id: aa490ba7eec8d9ea5544dda755cb7013 | Hex Buffer: 4c00100641192f87aa28 | Primer Entero: 101711948 
229 dev Id: 205d5ab8fa1e390897ce7cb6ad8334b2 | Hex Buffer: 4c000908134e0a6d44aa1b58 | Primer Entero: 134807628 
231 dev Id: f77995bc835330765bc029175dde33ba | Hex Buffer: 0600010920229784585659ce284444aad3928e5943c8a9f948b7948155 | Primer Entero: 151060486 
230 dev Id: 205d5ab8fa1e390897ce7cb6ad8334b2 | Hex Buffer: 4c000908134e0a6d44aa1b58 | Primer Entero: 134807628 
227 dev Id: e12000d33f3b7ecadc89bb09f3a0b731 | Hex Buffer: 060001092022203378f50e384065b1554b494cce75271fb6413def82da | Primer Entero: 151060486 
233 dev Id: 01d39759bbf47c0670cdcba3aaab25fe | Hex Buffer: 06000109202271f740cdf80a4c939779073f24a12c0a5bfbe7545e85d6 | Primer Entero: 151060486 
235 dev Id: a4ad21323ce92b530441d250303f5bfb | Hex Buffer: 4c00090813320a6d44771b58160800610ff280ba872f | Primer Entero: 134807628 
234 dev Id: 01d39759bbf47c0670cdcba3aaab25fe | Hex Buffer: 06000109202271f740cdf80a4c939779073f24a12c0a5bfbe7545e85d6 | Primer Entero: 151060486 
232 dev Id: 0cef2fc64298eaf271bee1d17dcb8936 | Hex Buffer: 4c0010064e1d8ebf9038 | Primer Entero: 101711948 
236 dev Id: 9e79eda4e3ce011716570af0579fa286 | Hex Buffer: 4c0016080081d2c33ba451d2 | Primer Entero: 135659596 
237 dev Id: 94674c7434f23d22e383adb9a9d4a212 | Hex Buffer: 060001092022f392d3c3a7a3c1b538b46a65d6de03a2b5b52f2bdef184 | Primer Entero: 151060486 
238 dev Id: 6b664c0f9174eb03971b8f6f7afc9432 | Hex Buffer: 060001092022da1cf842f520c979722302c81f384ef15b58c97733cf10 | Primer Entero: 151060486 
239 dev Id: dbb154cde5e37d57dc0e07657929173b | Hex Buffer: 4c00160800a03e4196cff115 | Primer Entero: 135659596 
240 dev Id: a66ac8106188d215e4f44a51f607af09 | Hex Buffer: 4c001006401d98137e18 | Primer Entero: 101711948 
242 dev Id: fa4b727019fc31993018f78d313ff7ca | Hex Buffer: 060001092022114c9e504074be3c52040958172ec58fa6e6d9e3b53049 | Primer Entero: 151060486 
241 dev Id: 8f660e3903352d15958ba366c7068ff6 | Hex Buffer: 4c0010073d1f9ae0771c28 | Primer Entero: 118489164 
243 dev Id: 929e41736ea4898b61fc938ee16a9c83 | Hex Buffer: 4c00160800097a2191a49b12 | Primer Entero: 135659596 
244 dev Id: b8d47856dd9010d18f9fdce188abc9ee | Hex Buffer: 4c0010062f1eeee6f1e2 | Primer Entero: 101711948 
245 dev Id: 1e60b6a93df68692d4b86e8ac32b0912 | Hex Buffer: 4c0016080013b37ce4ed9234 | Primer Entero: 135659596 
246 dev Id: 3fcabe77af5b8f5fa13b66e59d05f067 | Hex Buffer: 4c001608009d65eef9756d5d | Primer Entero: 135659596 
247 dev Id: 27e6926a3b4984668b02d85c54b47c8b | Hex Buffer: 4c001005191cbafa0f | Primer Entero: 84934732 
248 dev Id: e139d60e9e7ac7669e0ef9d1ac6a8c80 | Hex Buffer: 4c00160800d92b13e03f826a | Primer Entero: 135659596 
249 dev Id: 984b69a46fb42d76cec26b960a730c9a | Hex Buffer: 0600010920221330189b84c052e7bdb9d9c5462e385a92ff89d71dba6d | Primer Entero: 151060486 
252 dev Id: d17502dd55ad41a5fb4b92b33f6a37a9 | Hex Buffer: 060001092022ce7335c83d24dc2b84852a0339909797538167bfd72986 | Primer Entero: 151060486 
250 dev Id: cf5e88270704ef6b57eabb03b57f06c0 | Hex Buffer: 4c00160800b30093bde4208a | Primer Entero: 135659596 
251 dev Id: 7ec862b1daa12ec9607fc454f048e305 | Hex Buffer: 4c0012020003 | Primer Entero: 34734156 
253 dev Id: 5125791a4fd3bc851f7f33c838cbc75f | Hex Buffer: 4c00160800652eb8c9f5123d | Primer Entero: 135659596 
254 dev Id: 16a3f4470f8ed39142e90b30a8f412ad | Hex Buffer: 06000109202205fb35e04a8da842c7e86e9964f81fee32c52c3cae559f | Primer Entero: 151060486 
255 dev Id: 5c99c02fdb74d9839e7c6f6689895321 | Hex Buffer: 06000109212a5dcbc1c5f88c572d524548414b4a2d4a565034 | Primer Entero: 151060486 
256 dev Id: 4dbdbbfec2d0402ad5aabf1b1c3ae1b4 | Hex Buffer: 4c0016080039a62f03525129 | Primer Entero: 135659596 
257 dev Id: a4ad21323ce92b530441d250303f5bfb | Hex Buffer: 4c00090813320a6d44771b58160800610ff280ba872f | Primer Entero: 134807628 
258 dev Id: 2e2b92324d2fc8109ee3047e5ed4b688 | Hex Buffer: 7500021861b1325e09da41d45f0dafbf2e61aef625c0f88f0b84 | Primer Entero: 402784373 
260 dev Id: 243ddb68e49a49a61afa3cda03f8d8fb | Hex Buffer: 4c0016080030baae57a53b70 | Primer Entero: 135659596 
259 dev Id: 922bef052726cc6107a016be2bee7459 | Hex Buffer: 4c0010054118737501 | Primer Entero: 84934732 
261 dev Id: 308dc2aa4662c1997192c50a3a395379 | Hex Buffer: 4c000c0e008c0a3b37c5bde6f3ce4d5ef5311006471d22c0fe18 | Primer Entero: 235667532 
262 dev Id: 65ca7ae9714b6c1e16e7d24927a1df95 | Hex Buffer: 4c001608005645bbea2e0d17 | Primer Entero: 135659596 
263 dev Id: c645888cce85643aa3d35d8cb428e19a | Hex Buffer: 4c00160800287b8bd89fd00a | Primer Entero: 135659596 
264 dev Id: c20f3cc5c5dcd022a5855c46244ffeed | Hex Buffer: 4c001005431c899207 | Primer Entero: 84934732 
265 dev Id: 290a9968dc7dd684e5b8f0f2c7e39d6f | Hex Buffer: 060001092022bb92beb95ea8dd9c183f026c267f6069ae4e9165bdd574 | Primer Entero: 151060486 
